pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,soc_percent,soc_kwh,co2_avoided_indirect_kg,tariff_period,tariff_rate_soles_kwh,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,tariff_index_hp_hfp,ev_demand_after_bess_kwh,mall_demand_after_bess_kwh,load_after_bess_kwh,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly,mall_grid_import_kwh,pv_generation_kw,mall_demand_kw,ev_demand_kw,total_demand_kw,bess_charge_kw,bess_discharge_kw,ev_demand_after_bess_kw,mall_demand_after_bess_kw,demand_from_grid_kw,grid_export_kw,pv_to_ev_kw,pv_to_bess_kw,pv_to_mall_kw,pv_to_demand_kw,bess_soc_percent,bess_soc_kwh,pv_to_grid_kw,ev_from_grid_kw,mall_from_grid_kw,co2_avoided_kg,co2_from_grid_kg,co2_from_grid_ev_kg,co2_from_grid_mall_kg
2886.689477778584,64.232,2191,2255.232,64.232,0.0,2191.0,631.4574777785842,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,631.46496,0.0,0.0,0.0,1.0,64.232,2191.0,2255.232,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2191,64.232,2255.232,0.0,0.0,64.232,2191.0,0.0,631.4574777785842,64.232,0.0,2191.0,2255.232,100.0,2000.0,631.4574777785842,64.232,2191.0,0.0,0.0,0.0,0.0
2886.689477778584,87.17199999999997,2276,2363.172,87.17199999999997,0.0,2276.0,523.5174777785842,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,661.68816,0.0,0.0,0.0,1.0,87.17199999999997,2276.0,2363.172,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2276,87.17199999999997,2363.172,0.0,0.0,87.17199999999997,2276.0,0.0,523.5174777785842,87.17199999999997,0.0,2276.0,2363.172,100.0,2000.0,523.5174777785842,87.17199999999997,2276.0,0.0,0.0,0.0,0.0
2097.1413828213454,105.52399999999994,2196,2301.524,105.52399999999994,0.0,1991.6173828213452,0.0,209.6921407678069,discharge,0.0,204.38261717865453,0.0,204.38261717865453,204.38261717865453,89.51539296160965,1790.307859232193,92.40138122646972,HFP,0.28,644.42672,57.22713281002327,0.0,0.0,1.0,105.52399999999994,1991.6173828213452,2097.1413828213454,0.0,204.38261717865453,204.38261717865453,20438.26171786545,CRITICAL,204.38261717865453,2097.1413828213454,2196,105.52399999999994,2301.524,0.0,204.38261717865453,105.52399999999994,1991.6173828213452,204.38261717865453,0.0,105.52399999999994,0.0,1991.6173828213452,2097.1413828213454,89.51539296160965,1790.307859232193,0.0,105.52399999999994,1991.6173828213452,92.40138122646972,92.40138122646971,0.0,92.40138122646971
976.0591605575512,105.52399999999994,2070,2175.524,105.52399999999994,0.0,870.5351605575513,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1199.4648394424487,1199.4648394424487,69.51539296160965,1390.3078592321929,176.2610289315253,HFP,0.28,609.1467200000001,109.1640966618604,0.0,0.0,1.0,105.52399999999994,1680.1282262076415,1785.6522262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1199.4648394424487,976.0591605575512,2070,105.52399999999994,2175.524,0.0,389.8717737923585,105.52399999999994,1680.1282262076415,1199.4648394424487,0.0,105.52399999999994,0.0,870.5351605575513,976.0591605575512,69.51539296160965,1390.3078592321929,0.0,105.52399999999994,1680.1282262076415,176.2610289315253,542.278053911931,0.0,542.278053911931
185.7596183296397,133.0519999999999,2092,2225.052,133.0519999999999,0.0,52.707618329639786,0.0,400.0,discharge,0.0,389.8717737923585,0.0,2039.29238167036,2039.29238167036,49.51539296160964,990.3078592321928,176.2610289315253,HFP,0.28,623.01456,109.1640966618604,0.0,0.0,1.0,133.0519999999999,1702.1282262076415,1835.1802262076412,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2039.29238167036,185.7596183296397,2092,133.0519999999999,2225.052,0.0,389.8717737923585,133.0519999999999,1702.1282262076415,2039.29238167036,0.0,133.0519999999999,0.0,52.707618329639786,185.7596183296397,49.51539296160964,990.3078592321928,0.0,133.0519999999999,1702.1282262076415,176.2610289315253,921.9640857531698,0.0,921.9640857531698
0.0,128.4639999999999,2107,2235.464,0.0,0.0,0.0,0.0,531.8012830222672,discharge,128.4639999999999,389.8717737923585,0.0,2107.0,2107.0,22.92532881049629,458.50657620992575,234.33960333152524,HP,0.45,1005.9588,233.2510982065613,88.11708154470092,0.0,1.607142857142857,0.0,1717.1282262076415,1717.1282262076415,0.0,518.3357737923585,518.3357737923585,51833.57737923585,CRITICAL,2107.0,0.0,2107,128.4639999999999,2235.464,0.0,518.3357737923585,0.0,1717.1282262076415,2107.0,0.0,0.0,0.0,0.0,0.0,22.92532881049629,458.50657620992575,0.0,0.0,1717.1282262076415,234.33960333152524,952.5747,0.0,952.5747
0.0,142.2279999999999,2081,2223.228,0.0,0.0,0.0,0.0,58.50657620992572,discharge,57.02515661370386,0.0,85.20284338629602,2081.0,2166.202843386296,20.0,400.0,25.78107330505552,HP,0.45,1000.4526,25.66132047616674,9.694276624329657,0.0,1.607142857142857,85.20284338629602,2081.0,2166.202843386296,0.0,57.02515661370386,57.02515661370386,5702.515661370387,CRITICAL,2081.0,0.0,2081,142.2279999999999,2223.228,0.0,57.02515661370386,85.20284338629602,2081.0,2166.202843386296,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,85.20284338629602,2081.0,25.78107330505552,979.3403054949445,38.520205494944435,940.8201
0.0,146.8159999999999,2075,2221.816,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,146.8159999999999,2075.0,2221.816,20.0,400.0,0.0,HP,0.45,999.8172,0.0,0.0,0.0,1.607142857142857,146.8159999999999,2075.0,2221.816,0.0,0.0,0.0,0.0,OK,2075.0,0.0,2075,146.8159999999999,2221.816,0.0,0.0,146.8159999999999,2075.0,2221.816,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,146.8159999999999,2075.0,0.0,1004.4830135999999,66.37551359999995,938.1075
0.0,0.0,1902,1902.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1902.0,1902.0,20.0,400.0,0.0,HP,0.45,855.9,0.0,0.0,0.0,1.607142857142857,0.0,1902.0,1902.0,0.0,0.0,0.0,0.0,OK,1902.0,0.0,1902,0.0,1902.0,0.0,0.0,0.0,1902.0,1902.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,1902.0,0.0,859.8942,0.0,859.8942
0.0,0.0,1119,1119.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1119.0,1119.0,20.0,400.0,0.0,HP,0.45,503.55,0.0,0.0,0.0,1.607142857142857,0.0,1119.0,1119.0,0.0,0.0,0.0,0.0,OK,1119.0,0.0,1119,0.0,1119.0,0.0,0.0,0.0,1119.0,1119.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,1119.0,0.0,505.8999,0.0,505.8999
0.0,0.0,686,686.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,686.0,686.0,20.0,400.0,0.0,HFP,0.28,192.08,0.0,0.0,0.0,1.0,0.0,686.0,686.0,0.0,0.0,0.0,0.0,OK,686.0,0.0,686,0.0,686.0,0.0,0.0,0.0,686.0,686.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,686.0,0.0,310.1406,0.0,310.1406
0.0,0.0,609,609.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,609.0,609.0,20.0,400.0,0.0,HFP,0.28,170.52,0.0,0.0,0.0,1.0,0.0,609.0,609.0,0.0,0.0,0.0,0.0,OK,609.0,0.0,609,0.0,609.0,0.0,0.0,0.0,609.0,609.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,609.0,0.0,275.3289,0.0,275.3289
0.0,0.0,527,527.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,527.0,527.0,20.0,400.0,0.0,HFP,0.28,147.56,0.0,0.0,0.0,1.0,0.0,527.0,527.0,0.0,0.0,0.0,0.0,OK,527.0,0.0,527,0.0,527.0,0.0,0.0,0.0,527.0,527.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,527.0,0.0,238.2567,0.0,238.2567
0.0,0.0,518,518.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,518.0,518.0,20.0,400.0,0.0,HFP,0.28,145.04000000000002,0.0,0.0,0.0,1.0,0.0,518.0,518.0,0.0,0.0,0.0,0.0,OK,518.0,0.0,518,0.0,518.0,0.0,0.0,0.0,518.0,518.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,518.0,0.0,234.1878,0.0,234.1878
0.0,0.0,484,484.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,484.0,484.0,20.0,400.0,0.0,HFP,0.28,135.52,0.0,0.0,0.0,1.0,0.0,484.0,484.0,0.0,0.0,0.0,0.0,OK,484.0,0.0,484,0.0,484.0,0.0,0.0,0.0,484.0,484.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,484.0,0.0,218.8164,0.0,218.8164
0.0,0.0,471,471.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,471.0,471.0,20.0,400.0,0.0,HFP,0.28,131.88000000000002,0.0,0.0,0.0,1.0,0.0,471.0,471.0,0.0,0.0,0.0,0.0,OK,471.0,0.0,471,0.0,471.0,0.0,0.0,0.0,471.0,471.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,471.0,0.0,212.9391,0.0,212.9391
0.0,0.0,441,441.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,441.0,441.0,20.0,400.0,0.0,HFP,0.28,123.48000000000002,0.0,0.0,0.0,1.0,0.0,441.0,441.0,0.0,0.0,0.0,0.0,OK,441.0,0.0,441,0.0,441.0,0.0,0.0,0.0,441.0,441.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,441.0,0.0,199.3761,0.0,199.3761
146.3748228502178,0.0,620,620.0,0.0,142.66852955789167,0.0,0.0,146.3748228502178,charge,0.0,0.0,0.0,620.0,620.0,27.133426477894584,542.6685295578917,0.0,HFP,0.28,173.60000000000002,0.0,0.0,39.94718827620967,1.0,0.0,620.0,620.0,142.66852955789167,0.0,-142.66852955789167,100.0,CRITICAL,620.0,146.3748228502178,620,0.0,620.0,142.66852955789167,0.0,0.0,620.0,620.0,0.0,0.0,142.66852955789167,0.0,0.0,27.133426477894584,542.6685295578917,0.0,0.0,620.0,0.0,280.302,0.0,280.302
1386.38388175627,0.0,747,747.0,0.0,389.8717737923585,747.0,239.38388175627009,400.0,charge,0.0,0.0,0.0,0.0,0.0,46.62701516751251,932.5403033502502,0.0,HFP,0.28,209.16000000000005,0.0,0.0,109.1640966618604,1.0,0.0,747.0,747.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,1386.38388175627,747,0.0,747.0,389.8717737923585,0.0,0.0,747.0,0.0,239.38388175627009,0.0,389.8717737923585,747.0,747.0,46.62701516751251,932.5403033502502,239.38388175627009,0.0,747.0,0.0,0.0,0.0,0.0
2821.141122133291,0.0,845,845.0,0.0,389.8717737923585,845.0,1576.141122133291,400.0,charge,0.0,0.0,0.0,0.0,0.0,66.12060385713043,1322.4120771426087,0.0,HFP,0.28,236.6,0.0,0.0,109.1640966618604,1.0,0.0,845.0,845.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2821.141122133291,845,0.0,845.0,389.8717737923585,0.0,0.0,845.0,0.0,1576.141122133291,0.0,389.8717737923585,845.0,845.0,66.12060385713043,1322.4120771426087,1576.141122133291,0.0,845.0,0.0,0.0,0.0,0.0
2886.689477778584,41.292,1025,1066.292,41.292,389.8717737923585,1025.0,1420.3974777785843,400.0,charge,0.0,0.0,0.0,0.0,0.0,85.61419254674836,1712.2838509349672,0.0,HFP,0.28,298.56176,0.0,0.0,109.1640966618604,1.0,41.292,1025.0,1066.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2886.689477778584,1025,41.292,1066.292,389.8717737923585,0.0,41.292,1025.0,0.0,1420.3974777785843,41.292,389.8717737923585,1025.0,1066.292,85.61419254674836,1712.2838509349672,1420.3974777785843,41.292,1025.0,0.0,0.0,0.0,0.0
2886.689477778584,36.704,1730,1766.704,36.704,287.7161490650328,1730.0,824.794937292555,295.19054048602897,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,494.67712000000006,0.0,0.0,80.5605217382092,1.0,36.704,1730.0,1766.704,287.7161490650328,0.0,-287.7161490650328,100.0,CRITICAL,0.0,2886.689477778584,1730,36.704,1766.704,287.7161490650328,0.0,36.704,1730.0,0.0,824.794937292555,36.704,287.7161490650328,1730.0,1766.704,100.0,2000.0,824.794937292555,36.704,1730.0,0.0,0.0,0.0,0.0
2886.689477778584,36.704,2540,2576.704,36.704,0.0,2540.0,309.985477778584,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,721.4771200000001,0.0,0.0,0.0,1.0,36.704,2540.0,2576.704,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2540,36.704,2576.704,0.0,0.0,36.704,2540.0,0.0,309.985477778584,36.704,0.0,2540.0,2576.704,100.0,2000.0,309.985477778584,36.704,2540.0,0.0,0.0,0.0,0.0
2886.689477778584,55.056,2591,2646.056,55.056,0.0,2591.0,240.63347777858417,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,740.8956800000001,0.0,0.0,0.0,1.0,55.056,2591.0,2646.056,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2591,55.056,2646.056,0.0,0.0,55.056,2591.0,0.0,240.63347777858417,55.056,0.0,2591.0,2646.056,100.0,2000.0,240.63347777858417,55.056,2591.0,0.0,0.0,0.0,0.0
2886.689477778584,64.232,2621,2685.232,64.232,0.0,2621.0,201.45747777858423,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,751.8649600000001,0.0,0.0,0.0,1.0,64.232,2621.0,2685.232,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2621,64.232,2685.232,0.0,0.0,64.232,2621.0,0.0,201.45747777858423,64.232,0.0,2621.0,2685.232,100.0,2000.0,201.45747777858423,64.232,2621.0,0.0,0.0,0.0,0.0
2886.689477778584,82.58399999999997,2688,2770.584,82.58399999999997,0.0,2688.0,116.10547777858436,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,775.76352,0.0,0.0,0.0,1.0,82.58399999999997,2688.0,2770.584,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2688,82.58399999999997,2770.584,0.0,0.0,82.58399999999997,2688.0,0.0,116.10547777858436,82.58399999999997,0.0,2688.0,2770.584,100.0,2000.0,116.10547777858436,82.58399999999997,2688.0,0.0,0.0,0.0,0.0
2317.21802663692,100.93599999999996,2662,2762.936,100.93599999999996,0.0,2216.28202663692,0.0,400.0,discharge,0.0,389.8717737923585,0.0,445.7179733630801,445.7179733630801,80.0,1600.0,176.2610289315253,HFP,0.28,773.6220800000001,109.1640966618604,0.0,0.0,1.0,100.93599999999996,2272.128226207641,2373.0642262076417,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,445.7179733630801,2317.21802663692,2662,100.93599999999996,2762.936,0.0,389.8717737923585,100.93599999999996,2272.128226207641,445.7179733630801,0.0,100.93599999999996,0.0,2216.28202663692,2317.21802663692,80.0,1600.0,0.0,100.93599999999996,2272.128226207641,176.2610289315253,201.5090957574485,0.0,201.5090957574485
1168.988353282546,105.52399999999994,2672,2777.524,105.52399999999994,0.0,1063.4643532825462,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1608.5356467174538,1608.5356467174538,60.00000000000001,1200.0000000000002,176.2610289315253,HFP,0.28,777.70672,109.1640966618604,0.0,0.0,1.0,105.52399999999994,2282.128226207641,2387.652226207641,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,1608.5356467174538,1168.988353282546,2672,105.52399999999994,2777.524,0.0,389.8717737923585,105.52399999999994,2282.128226207641,1608.5356467174538,0.0,105.52399999999994,0.0,1063.4643532825462,1168.988353282546,60.00000000000001,1200.0000000000002,0.0,105.52399999999994,2282.128226207641,176.2610289315253,727.2189658809609,0.0,727.2189658809609
138.37410123240946,123.87599999999992,2648,2771.876,123.87599999999992,0.0,14.49810123240954,0.0,400.0,discharge,0.0,389.8717737923585,0.0,2633.5018987675903,2633.5018987675903,40.00000000000001,800.0000000000001,176.2610289315253,HFP,0.28,776.12528,109.1640966618604,0.0,0.0,1.0,123.87599999999992,2258.128226207641,2382.0042262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL,2633.5018987675903,138.37410123240946,2648,123.87599999999992,2771.876,0.0,389.8717737923585,123.87599999999992,2258.128226207641,2633.5018987675903,0.0,123.87599999999992,0.0,14.49810123240954,138.37410123240946,40.00000000000001,800.0000000000001,0.0,123.87599999999992,2258.128226207641,176.2610289315253,1190.6062084328275,0.0,1190.6062084328275
0.0,146.8159999999999,2620,2766.816,0.0,0.0,0.0,0.0,400.00000000000017,discharge,146.8159999999999,243.0557737923588,0.0,2620.0,2620.0,20.0,400.0,176.26102893152537,HP,0.45,1245.0672,175.44229820656142,66.27820154470096,0.0,1.607142857142857,0.0,2376.9442262076413,2376.9442262076413,0.0,389.8717737923587,389.8717737923587,38987.177379235865,CRITICAL,2620.0,0.0,2620,146.8159999999999,2766.816,0.0,389.8717737923587,0.0,2376.9442262076413,2620.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,2376.9442262076413,176.26102893152537,1184.502,0.0,1184.502
0.0,137.6399999999999,2592,2729.64,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,137.6399999999999,2592.0,2729.64,20.0,400.0,0.0,HP,0.45,1228.338,0.0,0.0,0.0,1.607142857142857,137.6399999999999,2592.0,2729.64,0.0,0.0,0.0,0.0,OK,2592.0,0.0,2592,137.6399999999999,2729.64,0.0,0.0,137.6399999999999,2592.0,2729.64,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,137.6399999999999,2592.0,0.0,1234.070244,62.22704399999996,1171.8432
0.0,142.2279999999999,2537,2679.228,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,142.2279999999999,2537.0,2679.228,20.0,400.0,0.0,HP,0.45,1205.6526,0.0,0.0,0.0,1.607142857142857,142.2279999999999,2537.0,2679.228,0.0,0.0,0.0,0.0,OK,2537.0,0.0,2537,142.2279999999999,2679.228,0.0,0.0,142.2279999999999,2537.0,2679.228,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,142.2279999999999,2537.0,0.0,1211.2789788,64.30127879999995,1146.9777
0.0,0.0,2284,2284.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,2284.0,2284.0,20.0,400.0,0.0,HP,0.45,1027.8,0.0,0.0,0.0,1.607142857142857,0.0,2284.0,2284.0,0.0,0.0,0.0,0.0,OK,2284.0,0.0,2284,0.0,2284.0,0.0,0.0,0.0,2284.0,2284.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,2284.0,0.0,1032.5964,0.0,1032.5964
0.0,0.0,1382,1382.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1382.0,1382.0,20.0,400.0,0.0,HP,0.45,621.9,0.0,0.0,0.0,1.607142857142857,0.0,1382.0,1382.0,0.0,0.0,0.0,0.0,OK,1382.0,0.0,1382,0.0,1382.0,0.0,0.0,0.0,1382.0,1382.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,1382.0,0.0,624.8022,0.0,624.8022
0.0,0.0,641,641.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,641.0,641.0,20.0,400.0,0.0,HFP,0.28,179.48000000000002,0.0,0.0,0.0,1.0,0.0,641.0,641.0,0.0,0.0,0.0,0.0,OK,641.0,0.0,641,0.0,641.0,0.0,0.0,0.0,641.0,641.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,641.0,0.0,289.7961,0.0,289.7961
0.0,0.0,562,562.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,562.0,562.0,20.0,400.0,0.0,HFP,0.28,157.36,0.0,0.0,0.0,1.0,0.0,562.0,562.0,0.0,0.0,0.0,0.0,OK,562.0,0.0,562,0.0,562.0,0.0,0.0,0.0,562.0,562.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,562.0,0.0,254.0802,0.0,254.0802
0.0,0.0,492,492.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,492.0,492.0,20.0,400.0,0.0,HFP,0.28,137.76000000000002,0.0,0.0,0.0,1.0,0.0,492.0,492.0,0.0,0.0,0.0,0.0,OK,492.0,0.0,492,0.0,492.0,0.0,0.0,0.0,492.0,492.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,492.0,0.0,222.4332,0.0,222.4332
0.0,0.0,441,441.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,441.0,441.0,20.0,400.0,0.0,HFP,0.28,123.48000000000002,0.0,0.0,0.0,1.0,0.0,441.0,441.0,0.0,0.0,0.0,0.0,OK,441.0,0.0,441,0.0,441.0,0.0,0.0,0.0,441.0,441.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,441.0,0.0,199.3761,0.0,199.3761
0.0,0.0,432,432.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,432.0,432.0,20.0,400.0,0.0,HFP,0.28,120.96,0.0,0.0,0.0,1.0,0.0,432.0,432.0,0.0,0.0,0.0,0.0,OK,432.0,0.0,432,0.0,432.0,0.0,0.0,0.0,432.0,432.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,432.0,0.0,195.3072,0.0,195.3072
0.0,0.0,417,417.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,417.0,417.0,20.0,400.0,0.0,HFP,0.28,116.76,0.0,0.0,0.0,1.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,OK,417.0,0.0,417,0.0,417.0,0.0,0.0,0.0,417.0,417.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,417.0,0.0,188.5257,0.0,188.5257
0.0,0.0,395,395.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,395.0,395.0,20.0,400.0,0.0,HFP,0.28,110.6,0.0,0.0,0.0,1.0,0.0,395.0,395.0,0.0,0.0,0.0,0.0,OK,395.0,0.0,395,0.0,395.0,0.0,0.0,0.0,395.0,395.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,395.0,0.0,178.5795,0.0,178.5795
208.0454010012101,0.0,587,587.0,0.0,202.7775737942108,0.0,0.0,208.0454010012101,charge,0.0,0.0,0.0,587.0,587.0,30.13887868971054,602.7775737942109,0.0,HFP,0.28,164.36,0.0,0.0,56.77772066237903,1.0,0.0,587.0,587.0,202.7775737942108,0.0,-202.7775737942108,100.0,CRITICAL,587.0,208.0454010012101,587,0.0,587.0,202.7775737942108,0.0,0.0,587.0,587.0,0.0,0.0,202.7775737942108,0.0,0.0,30.13887868971054,602.7775737942109,0.0,0.0,587.0,0.0,265.3827,0.0,265.3827
1461.1133914695745,0.0,725,725.0,0.0,389.8717737923585,725.0,336.1133914695745,400.0,charge,0.0,0.0,0.0,0.0,0.0,49.63246737932847,992.6493475865692,0.0,HFP,0.28,203.00000000000003,0.0,0.0,109.1640966618604,1.0,0.0,725.0,725.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,1461.1133914695745,725,0.0,725.0,389.8717737923585,0.0,0.0,725.0,0.0,336.1133914695745,0.0,389.8717737923585,725.0,725.0,49.63246737932847,992.6493475865692,336.1133914695745,0.0,725.0,0.0,0.0,0.0,0.0
2796.2175208143226,0.0,829,829.0,0.0,389.8717737923585,829.0,1567.2175208143226,400.0,charge,0.0,0.0,0.0,0.0,0.0,69.1260560689464,1382.521121378928,0.0,HFP,0.28,232.12000000000003,0.0,0.0,109.1640966618604,1.0,0.0,829.0,829.0,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2796.2175208143226,829,0.0,829.0,389.8717737923585,0.0,0.0,829.0,0.0,1567.2175208143226,0.0,389.8717737923585,829.0,829.0,69.1260560689464,1382.521121378928,1567.2175208143226,0.0,829.0,0.0,0.0,0.0,0.0
2886.689477778584,45.88,1020,1065.88,45.88,389.8717737923585,1020.0,1420.809477778584,400.0,charge,0.0,0.0,0.0,0.0,0.0,88.61964475856432,1772.3928951712865,0.0,HFP,0.28,298.44640000000004,0.0,0.0,109.1640966618604,1.0,45.88,1020.0,1065.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL,0.0,2886.689477778584,1020,45.88,1065.88,389.8717737923585,0.0,45.88,1020.0,0.0,1420.809477778584,45.88,389.8717737923585,1020.0,1065.88,88.61964475856432,1772.3928951712865,1420.809477778584,45.88,1020.0,0.0,0.0,0.0,0.0
2886.689477778584,32.116,1632,1664.116,32.116,227.6071048287136,1632.0,989.053515443548,233.51996233503647,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,465.95248,0.0,0.0,63.729989352039816,1.0,32.116,1632.0,1664.116,227.6071048287136,0.0,-227.6071048287136,100.0,CRITICAL,0.0,2886.689477778584,1632,32.116,1664.116,227.6071048287136,0.0,32.116,1632.0,0.0,989.053515443548,32.116,227.6071048287136,1632.0,1664.116,100.0,2000.0,989.053515443548,32.116,1632.0,0.0,0.0,0.0,0.0
2886.689477778584,64.232,2406,2470.232,64.232,0.0,2406.0,416.4574777785842,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,691.6649600000001,0.0,0.0,0.0,1.0,64.232,2406.0,2470.232,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2406,64.232,2470.232,0.0,0.0,64.232,2406.0,0.0,416.4574777785842,64.232,0.0,2406.0,2470.232,100.0,2000.0,416.4574777785842,64.232,2406.0,0.0,0.0,0.0,0.0
2886.689477778584,64.232,2509,2573.232,64.232,0.0,2509.0,313.45747777858423,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,720.5049600000001,0.0,0.0,0.0,1.0,64.232,2509.0,2573.232,0.0,0.0,0.0,0.0,OK,0.0,2886.689477778584,2509,64.232,2573.232,0.0,0.0,64.232,2509.0,0.0,313.45747777858423,64.232,0.0,2509.0,2573.232,100.0,2000.0,313.45747777858423,64.232,2509.0,0.0,0.0,0.0,0.0
