pv_kwh,ev_kwh,mall_kwh,load_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_export_kwh,bess_action_kwh,bess_mode,bess_to_ev_kwh,bess_to_mall_kwh,grid_import_ev_kwh,grid_import_mall_kwh,grid_import_kwh,soc_percent,soc_kwh,co2_avoided_indirect_kg,tariff_period,tariff_rate_soles_kwh,cost_if_grid_import_soles,cost_avoided_by_bess_soles,cost_savings_hp_soles,cost_savings_hfp_soles,tariff_index_hp_hfp,ev_demand_after_bess_kwh,mall_demand_after_bess_kwh,load_after_bess_kwh,bess_energy_stored_hourly_kwh,bess_energy_delivered_hourly_kwh,bess_balance_error_hourly_kwh,bess_balance_error_hourly_percent,bess_validation_status_hourly
0.0,133.0519999999999,2158,2291.0519999999997,0.0,0.0,0.0,0.0,264.7024148379698,discharge,0.0,258.0,133.0519999999999,1900.0,2033.052,33.112789309708454,662.2557861941691,116.6418,HP,0.45,1030.9733999999999,116.10000000000001,43.86,0.0,1.607142857142857,133.0519999999999,1900.0,2033.052,0.0,258.0,258.0,25800.0,CRITICAL
0.0,0.0,1993,1993.0,0.0,0.0,0.0,0.0,95.41598674391933,discharge,0.0,93.0,0.0,1900.0,1900.0,28.341989972512486,566.8397994502498,42.0453,HP,0.45,896.85,41.85,15.809999999999999,0.0,1.607142857142857,0.0,1900.0,1900.0,0.0,93.0,93.0,9300.0,CRITICAL
0.0,0.0,1213,1213.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1213.0,1213.0,20.0,400.0,0.0,HP,0.45,545.85,0.0,0.0,0.0,1.607142857142857,0.0,1213.0,1213.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,733,733.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,733.0,733.0,20.0,400.0,0.0,HFP,0.28,205.24,0.0,0.0,0.0,1.0,0.0,733.0,733.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,642,642.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,642.0,642.0,20.0,400.0,0.0,HFP,0.28,179.76000000000002,0.0,0.0,0.0,1.0,0.0,642.0,642.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,609,609.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,609.0,609.0,20.0,400.0,0.0,HFP,0.28,170.52,0.0,0.0,0.0,1.0,0.0,609.0,609.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,616,616.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,616.0,616.0,20.0,400.0,0.0,HFP,0.28,172.48000000000002,0.0,0.0,0.0,1.0,0.0,616.0,616.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,598,598.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,598.0,598.0,20.0,400.0,0.0,HFP,0.28,167.44000000000003,0.0,0.0,0.0,1.0,0.0,598.0,598.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,584,584.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,584.0,584.0,20.0,400.0,0.0,HFP,0.28,163.52,0.0,0.0,0.0,1.0,0.0,584.0,584.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,533,533.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,533.0,533.0,20.0,400.0,0.0,HFP,0.28,149.24,0.0,0.0,0.0,1.0,0.0,533.0,533.0,0.0,0.0,0.0,0.0,OK
141.45157840969625,0.0,646,646.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,646.0,646.0,20.0,400.0,0.0,HFP,0.28,180.88000000000002,0.0,0.0,0.0,1.0,0.0,646.0,646.0,0.0,0.0,0.0,0.0,OK
1072.3803782910268,0.0,738,738.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,65.61962170897323,65.61962170897323,20.0,400.0,0.0,HFP,0.28,206.64000000000001,0.0,0.0,0.0,1.0,0.0,738.0,738.0,0.0,0.0,0.0,0.0,OK
2113.073413200998,0.0,947,947.0,0.0,0.0,0.0,766.073413200998,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,265.16,0.0,0.0,0.0,1.0,0.0,947.0,947.0,0.0,0.0,0.0,0.0,OK
2373.31533453725,32.116,1251,1283.116,32.116,389.8717737923585,1251.0,690.1993345372498,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,359.27248000000003,0.0,0.0,109.1640966618604,1.0,32.116,1251.0,1283.116,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,36.704,1983,2019.704,36.704,389.8717737923585,1983.0,466.985477778584,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,565.5171200000001,0.0,0.0,109.1640966618604,1.0,36.704,1983.0,2019.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,50.468,2439,2489.468,50.468,389.8717737923585,2436.2214777785844,0.0,400.0,charge,0.0,0.0,0.0,2.778522221415642,2.778522221415642,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,697.0510400000001,0.0,0.0,109.1640966618604,1.0,50.468,2439.0,2489.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,36.704,2428,2464.704,36.704,389.8717737923585,2428.0,21.985477778584027,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,690.1171200000001,0.0,0.0,109.1640966618604,1.0,36.704,2428.0,2464.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
1917.78090779956,73.40799999999999,2419,2492.408,73.40799999999999,40.51290483056613,1802.8075444633132,0.0,41.56536333624692,charge,0.0,0.0,0.0,616.1924555366868,616.1924555366868,100.0,2000.0,0.0,HFP,0.28,697.87424,0.0,0.0,11.343613352558517,1.0,73.40799999999999,2419.0,2492.408,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2284.9905955246963,87.17199999999997,2556,2643.172,87.17199999999997,0.0,2197.8185955246963,0.0,400.0,discharge,0.0,389.8717737923585,0.0,0.0,0.0,80.0,1600.0,176.2610289315253,HFP,0.28,740.0881600000001,109.1640966618604,0.0,0.0,1.0,87.17199999999997,2166.1282262076415,2253.3002262076416,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
1565.5980851791212,100.93599999999996,2508,2608.936,100.93599999999996,389.8717737923585,1064.6620851791213,0.0,400.0,charge,0.0,0.0,0.0,1443.3379148208787,1443.3379148208787,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,730.5020800000001,0.0,0.0,109.1640966618604,1.0,100.93599999999996,2508.0,2608.936,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
1166.5106866633314,105.52399999999994,2402,2507.524,105.52399999999994,0.0,1060.9866866633315,0.0,400.0,discharge,0.0,389.8717737923585,0.0,951.14153954431,951.14153954431,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,702.10672,109.1640966618604,0.0,0.0,1.0,105.52399999999994,2012.1282262076415,2117.6522262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
226.01542906906008,128.4639999999999,2336,2464.464,128.4639999999999,95.08137171783483,0.0,0.0,97.55142906906016,charge,0.0,0.0,0.0,2336.0,2336.0,84.24765727550968,1684.9531455101935,0.0,HFP,0.28,690.04992,0.0,0.0,26.622784080993753,1.0,128.4639999999999,2336.0,2464.464,95.08137171783483,0.0,-95.08137171783483,100.0,CRITICAL
0.0,119.28799999999993,2278,2397.288,0.0,0.0,0.0,0.0,387.81981708818824,discharge,0.0,378.0,119.28799999999993,1900.0,2019.288,64.85666642110026,1297.1333284220052,170.8938,HP,0.45,1078.7796,170.1,64.25999999999999,0.0,1.607142857142857,119.28799999999993,1900.0,2019.288,0.0,378.0,378.0,37800.0,CRITICAL
0.0,137.6399999999999,2189,2326.64,0.0,0.0,0.0,0.0,296.50774375260954,discharge,0.0,289.0,137.6399999999999,1900.0,2037.6399999999999,50.03127923346978,1000.6255846693956,130.6569,HP,0.45,1046.988,130.05,49.129999999999995,0.0,1.607142857142857,137.6399999999999,1900.0,2037.6399999999999,0.0,289.0,289.0,28900.0,CRITICAL
0.0,151.40399999999988,2170,2321.404,0.0,0.0,0.0,0.0,277.0141550629916,discharge,0.0,270.0,151.40399999999988,1900.0,2051.404,36.180571480320204,723.611429606404,122.06700000000001,HP,0.45,1044.6318,121.5,45.9,0.0,1.607142857142857,151.40399999999988,1900.0,2051.404,0.0,270.0,270.0,27000.0,CRITICAL
0.0,0.0,2038,2038.0,0.0,0.0,0.0,0.0,141.58501258775127,discharge,0.0,138.0,0.0,1900.0,1900.0,29.101320850932638,582.0264170186528,62.3898,HP,0.45,917.1,62.1,23.459999999999997,0.0,1.607142857142857,0.0,1900.0,1900.0,0.0,138.0,138.0,13800.0,CRITICAL
0.0,0.0,1205,1205.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1205.0,1205.0,20.0,400.0,0.0,HP,0.45,542.25,0.0,0.0,0.0,1.607142857142857,0.0,1205.0,1205.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,729,729.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,729.0,729.0,20.0,400.0,0.0,HFP,0.28,204.12000000000003,0.0,0.0,0.0,1.0,0.0,729.0,729.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,649,649.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,649.0,649.0,20.0,400.0,0.0,HFP,0.28,181.72000000000003,0.0,0.0,0.0,1.0,0.0,649.0,649.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,608,608.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,608.0,608.0,20.0,400.0,0.0,HFP,0.28,170.24,0.0,0.0,0.0,1.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,595,595.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,595.0,595.0,20.0,400.0,0.0,HFP,0.28,166.60000000000002,0.0,0.0,0.0,1.0,0.0,595.0,595.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,584,584.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,584.0,584.0,20.0,400.0,0.0,HFP,0.28,163.52,0.0,0.0,0.0,1.0,0.0,584.0,584.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,574,574.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,574.0,574.0,20.0,400.0,0.0,HFP,0.28,160.72000000000003,0.0,0.0,0.0,1.0,0.0,574.0,574.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,536,536.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,536.0,536.0,20.0,400.0,0.0,HFP,0.28,150.08,0.0,0.0,0.0,1.0,0.0,536.0,536.0,0.0,0.0,0.0,0.0,OK
163.56442540978244,0.0,615,615.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,615.0,615.0,20.0,400.0,0.0,HFP,0.28,172.20000000000002,0.0,0.0,0.0,1.0,0.0,615.0,615.0,0.0,0.0,0.0,0.0,OK
838.1014472210934,0.0,666,666.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,227.8985527789066,227.8985527789066,20.0,400.0,0.0,HFP,0.28,186.48000000000002,0.0,0.0,0.0,1.0,0.0,666.0,666.0,0.0,0.0,0.0,0.0,OK
1317.063036572268,0.0,900,900.0,0.0,0.0,0.0,17.063036572267947,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,252.00000000000003,0.0,0.0,0.0,1.0,0.0,900.0,900.0,0.0,0.0,0.0,0.0,OK
1804.006288519774,36.704,1192,1228.704,36.704,389.8717737923585,1192.0,175.30228851977404,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,344.03712,0.0,0.0,109.1640966618604,1.0,36.704,1192.0,1228.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2154.6764451030213,50.468,1735,1785.468,50.468,389.8717737923585,1704.2084451030214,0.0,400.0,charge,0.0,0.0,0.0,30.791554896978596,30.791554896978596,58.987177379235845,1179.743547584717,0.0,HFP,0.28,499.93104000000005,0.0,0.0,109.1640966618604,1.0,50.468,1735.0,1785.468,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,64.232,2133,2197.232,64.232,389.8717737923585,2133.0,289.45747777858423,400.0,charge,0.0,0.0,0.0,0.0,0.0,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,615.22496,0.0,0.0,109.1640966618604,1.0,64.232,2133.0,2197.232,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,82.58399999999997,2195,2277.584,82.58399999999997,389.8717737923585,2195.0,209.10547777858437,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,637.72352,0.0,0.0,109.1640966618604,1.0,82.58399999999997,2195.0,2277.584,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,82.58399999999997,2277,2359.584,82.58399999999997,40.51290483056613,2277.0,485.54011444233765,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,660.68352,0.0,0.0,11.343613352558517,1.0,82.58399999999997,2277.0,2359.584,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2444.4787644664216,96.34799999999996,2329,2425.348,96.34799999999996,0.0,2329.0,19.130764466421624,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,679.09744,0.0,0.0,0.0,1.0,96.34799999999996,2329.0,2425.348,0.0,0.0,0.0,0.0,OK
2104.99636225519,91.75999999999996,2391,2482.7599999999998,91.75999999999996,0.0,2013.23636225519,0.0,400.0,discharge,0.0,389.8717737923585,0.0,0.0,0.0,80.0,1600.0,176.2610289315253,HFP,0.28,695.1728,109.1640966618604,0.0,0.0,1.0,91.75999999999996,2001.1282262076415,2092.8882262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
1205.7639325936625,105.52399999999994,2381,2486.524,105.52399999999994,389.8717737923585,700.2399325936626,0.0,400.0,charge,0.0,0.0,0.0,1680.7600674063374,1680.7600674063374,99.49358868961792,1989.8717737923587,0.0,HFP,0.28,696.22672,0.0,0.0,109.1640966618604,1.0,105.52399999999994,2381.0,2486.524,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
292.85861137196144,133.0519999999999,2330,2463.0519999999997,133.0519999999999,0.0,159.80661137196154,0.0,400.0,discharge,0.0,389.8717737923585,0.0,1780.32161483568,1780.32161483568,79.49358868961794,1589.8717737923587,176.2610289315253,HFP,0.28,689.65456,109.1640966618604,0.0,0.0,1.0,133.0519999999999,1940.1282262076415,2073.1802262076417,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,123.87599999999992,2306,2429.8759999999997,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,123.87599999999992,1916.1282262076415,2040.0042262076415,59.49358868961794,1189.8717737923587,176.2610289315253,HP,0.45,1093.4442,175.44229820656133,66.27820154470093,0.0,1.607142857142857,123.87599999999992,1916.1282262076415,2040.0042262076415,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,146.8159999999999,2274,2420.816,0.0,0.0,0.0,0.0,383.71590367984766,discharge,0.0,374.0,146.8159999999999,1900.0,2046.8159999999998,40.307793505625554,806.1558701125111,169.0854,HP,0.45,1089.3672,168.3,63.57999999999999,0.0,1.607142857142857,146.8159999999999,1900.0,2046.8159999999998,0.0,374.0,374.0,37400.0,CRITICAL
0.0,133.0519999999999,2229,2362.0519999999997,0.0,0.0,0.0,0.0,337.5468778360157,discharge,0.0,329.0,133.0519999999999,1900.0,2033.052,23.43044961382477,468.60899227649537,148.7409,HP,0.45,1062.9234,148.05,55.92999999999999,0.0,1.607142857142857,133.0519999999999,1900.0,2033.052,0.0,329.0,329.0,32900.0,CRITICAL
0.0,0.0,2071,2071.0,0.0,0.0,0.0,0.0,68.60899227649536,discharge,0.0,66.87177379235868,0.0,2004.1282262076413,2004.1282262076413,20.0,400.0,30.23272893152536,HP,0.45,931.95,30.092298206561406,11.368201544700975,0.0,1.607142857142857,0.0,2004.1282262076413,2004.1282262076413,0.0,66.87177379235868,66.87177379235868,6687.177379235868,CRITICAL
0.0,0.0,1193,1193.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1193.0,1193.0,20.0,400.0,0.0,HP,0.45,536.85,0.0,0.0,0.0,1.607142857142857,0.0,1193.0,1193.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,628,628.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,628.0,628.0,20.0,400.0,0.0,HFP,0.28,175.84,0.0,0.0,0.0,1.0,0.0,628.0,628.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,563,563.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,563.0,563.0,20.0,400.0,0.0,HFP,0.28,157.64000000000001,0.0,0.0,0.0,1.0,0.0,563.0,563.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,573,573.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,573.0,573.0,20.0,400.0,0.0,HFP,0.28,160.44000000000003,0.0,0.0,0.0,1.0,0.0,573.0,573.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,570,570.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,570.0,570.0,20.0,400.0,0.0,HFP,0.28,159.60000000000002,0.0,0.0,0.0,1.0,0.0,570.0,570.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,556,556.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,556.0,556.0,20.0,400.0,0.0,HFP,0.28,155.68,0.0,0.0,0.0,1.0,0.0,556.0,556.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,539,539.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,539.0,539.0,20.0,400.0,0.0,HFP,0.28,150.92000000000002,0.0,0.0,0.0,1.0,0.0,539.0,539.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,526,526.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,526.0,526.0,20.0,400.0,0.0,HFP,0.28,147.28,0.0,0.0,0.0,1.0,0.0,526.0,526.0,0.0,0.0,0.0,0.0,OK
64.86075138887686,0.0,557,557.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,557.0,557.0,20.0,400.0,0.0,HFP,0.28,155.96,0.0,0.0,0.0,1.0,0.0,557.0,557.0,0.0,0.0,0.0,0.0,OK
393.2997525623229,0.0,650,650.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,650.0,650.0,20.0,400.0,0.0,HFP,0.28,182.00000000000003,0.0,0.0,0.0,1.0,0.0,650.0,650.0,0.0,0.0,0.0,0.0,OK
397.9402141875786,0.0,899,899.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,899.0,899.0,20.0,400.0,0.0,HFP,0.28,251.72000000000003,0.0,0.0,0.0,1.0,0.0,899.0,899.0,0.0,0.0,0.0,0.0,OK
995.9387460013652,45.88,1164,1209.88,45.88,389.8717737923585,550.0587460013652,0.0,400.0,charge,0.0,0.0,0.0,613.9412539986348,613.9412539986348,39.49358868961792,789.8717737923586,0.0,HFP,0.28,338.7664000000001,0.0,0.0,109.1640966618604,1.0,45.88,1164.0,1209.88,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,41.292,1827,1868.292,41.292,389.8717737923585,1827.0,618.3974777785843,400.0,charge,0.0,0.0,0.0,0.0,0.0,58.987177379235845,1179.743547584717,0.0,HFP,0.28,523.12176,0.0,0.0,109.1640966618604,1.0,41.292,1827.0,1868.292,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
1968.144881245895,55.056,2291,2346.056,55.056,389.8717737923585,1513.088881245895,0.0,400.0,charge,0.0,0.0,0.0,777.911118754105,777.911118754105,78.48076606885377,1569.6153213770754,0.0,HFP,0.28,656.8956800000001,0.0,0.0,109.1640966618604,1.0,55.056,2291.0,2346.056,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,59.644000000000005,2398,2457.6440000000002,59.644000000000005,389.8717737923585,2398.0,29.045477778584427,400.0,charge,0.0,0.0,0.0,0.0,0.0,97.97435475847169,1959.4870951694338,0.0,HFP,0.28,688.1403200000001,0.0,0.0,109.1640966618604,1.0,59.644000000000005,2398.0,2457.6440000000002,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
2886.689477778584,59.644000000000005,2380,2439.6440000000002,59.644000000000005,40.51290483056613,2380.0,405.4801144423377,41.56536333624692,charge,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,683.1003200000001,0.0,0.0,11.343613352558517,1.0,59.644000000000005,2380.0,2439.6440000000002,40.51290483056613,0.0,-40.51290483056613,100.0,CRITICAL
2886.689477778584,87.17199999999997,2422,2509.172,87.17199999999997,0.0,2422.0,377.5174777785842,0.0,idle,0.0,0.0,0.0,0.0,0.0,100.0,2000.0,0.0,HFP,0.28,702.56816,0.0,0.0,0.0,1.0,87.17199999999997,2422.0,2509.172,0.0,0.0,0.0,0.0,OK
2574.552817741393,110.11199999999994,2469,2579.112,110.11199999999994,0.0,2464.440817741393,0.0,0.0,idle,0.0,0.0,0.0,4.559182258607052,4.559182258607052,100.0,2000.0,0.0,HFP,0.28,722.1513600000001,0.0,0.0,0.0,1.0,110.11199999999994,2469.0,2579.112,0.0,0.0,0.0,0.0,OK
1397.111224662194,91.75999999999996,2459,2550.7599999999998,91.75999999999996,0.0,1305.351224662194,0.0,400.0,discharge,0.0,389.8717737923585,0.0,763.7770015454475,763.7770015454475,80.0,1600.0,176.2610289315253,HFP,0.28,714.2128,109.1640966618604,0.0,0.0,1.0,91.75999999999996,2069.1282262076415,2160.8882262076413,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
265.11660057534624,100.93599999999996,2442,2542.936,100.93599999999996,160.0234549215124,0.0,0.0,164.18060057534626,charge,0.0,0.0,0.0,2442.0,2442.0,88.00117274607562,1760.0234549215127,0.0,HFP,0.28,712.0220800000001,0.0,0.0,44.80656737802348,1.0,100.93599999999996,2442.0,2542.936,160.0234549215124,0.0,-160.0234549215124,100.0,CRITICAL
0.0,114.69999999999992,2391,2505.7,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,114.69999999999992,2001.1282262076415,2115.8282262076414,68.00117274607562,1360.0234549215124,176.2610289315253,HP,0.45,1127.565,175.44229820656133,66.27820154470093,0.0,1.607142857142857,114.69999999999992,2001.1282262076415,2115.8282262076414,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,133.0519999999999,2302,2435.0519999999997,0.0,0.0,0.0,0.0,400.0,discharge,0.0,389.8717737923585,133.0519999999999,1912.1282262076415,2045.1802262076415,48.00117274607562,960.0234549215124,176.2610289315253,HP,0.45,1095.7733999999998,175.44229820656133,66.27820154470093,0.0,1.607142857142857,133.0519999999999,1912.1282262076415,2045.1802262076415,0.0,389.8717737923585,389.8717737923585,38987.17737923585,CRITICAL
0.0,123.87599999999992,2274,2397.8759999999997,0.0,0.0,0.0,0.0,383.71590367984766,discharge,0.0,374.0,123.87599999999992,1900.0,2023.876,28.81537756208324,576.3075512416648,169.0854,HP,0.45,1079.0441999999998,168.3,63.57999999999999,0.0,1.607142857142857,123.87599999999992,1900.0,2023.876,0.0,374.0,374.0,37400.0,CRITICAL
0.0,0.0,2100,2100.0,0.0,0.0,0.0,0.0,176.30755124166475,discharge,0.0,171.84334433893744,0.0,1928.1566556610626,1928.1566556610626,20.0,400.0,77.69037597563361,HP,0.45,945.0,77.32950495252184,29.213368537619363,0.0,1.607142857142857,0.0,1928.1566556610626,1928.1566556610626,0.0,171.84334433893744,171.84334433893744,17184.334433893746,CRITICAL
0.0,0.0,1265,1265.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,1265.0,1265.0,20.0,400.0,0.0,HP,0.45,569.25,0.0,0.0,0.0,1.607142857142857,0.0,1265.0,1265.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,769,769.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,769.0,769.0,20.0,400.0,0.0,HFP,0.28,215.32000000000002,0.0,0.0,0.0,1.0,0.0,769.0,769.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,642,642.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,642.0,642.0,20.0,400.0,0.0,HFP,0.28,179.76000000000002,0.0,0.0,0.0,1.0,0.0,642.0,642.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,583,583.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,583.0,583.0,20.0,400.0,0.0,HFP,0.28,163.24,0.0,0.0,0.0,1.0,0.0,583.0,583.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,585,585.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,585.0,585.0,20.0,400.0,0.0,HFP,0.28,163.8,0.0,0.0,0.0,1.0,0.0,585.0,585.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,573,573.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,573.0,573.0,20.0,400.0,0.0,HFP,0.28,160.44000000000003,0.0,0.0,0.0,1.0,0.0,573.0,573.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,577,577.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,577.0,577.0,20.0,400.0,0.0,HFP,0.28,161.56,0.0,0.0,0.0,1.0,0.0,577.0,577.0,0.0,0.0,0.0,0.0,OK
0.0,0.0,543,543.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,543.0,543.0,20.0,400.0,0.0,HFP,0.28,152.04000000000002,0.0,0.0,0.0,1.0,0.0,543.0,543.0,0.0,0.0,0.0,0.0,OK
132.39727076438788,0.0,570,570.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,570.0,570.0,20.0,400.0,0.0,HFP,0.28,159.60000000000002,0.0,0.0,0.0,1.0,0.0,570.0,570.0,0.0,0.0,0.0,0.0,OK
832.5644277978456,0.0,614,614.0,0.0,0.0,0.0,0.0,0.0,idle,0.0,0.0,0.0,181.4355722021544,181.4355722021544,20.0,400.0,0.0,HFP,0.28,171.92000000000002,0.0,0.0,0.0,1.0,0.0,614.0,614.0,0.0,0.0,0.0,0.0,OK
1396.0348395195683,0.0,756,756.0,0.0,0.0,0.0,240.03483951956832,0.0,idle,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,HFP,0.28,211.68,0.0,0.0,0.0,1.0,0.0,756.0,756.0,0.0,0.0,0.0,0.0,OK
2130.095034792533,36.704,1189,1225.704,36.704,389.8717737923585,1189.0,504.391034792533,400.0,charge,0.0,0.0,0.0,0.0,0.0,39.49358868961792,789.8717737923586,0.0,HFP,0.28,343.19712000000004,0.0,0.0,109.1640966618604,1.0,36.704,1189.0,1225.704,389.8717737923585,0.0,-389.8717737923585,100.0,CRITICAL
