is_hora_punta,tarifa_soles_kwh,mall_cost_soles,mall_co2_indirect_kg
0,0.2916,119.2644,159.6736
0,0.2916,141.1344,188.9536
0,0.2916,188.08199,251.808
0,0.2916,271.47958,363.4624
0,0.2916,355.75198,476.288
0,0.2916,478.8072,641.0368
0,0.2916,631.31396,845.216
0,0.2916,635.97955,851.4624
0,0.2916,630.1476,843.65436
0,0.2916,643.8528,862.0032
0,0.2916,677.3868,906.8992
0,0.2916,653.18396,874.496
0,0.2916,631.6056,845.6064
1,0.4616,992.44,1248.0751
1,0.4616,981.36163,1234.1431
1,0.4616,951.8192,1196.991
1,0.4616,830.88,1044.9
1,0.4616,438.9816,552.0555
0,0.2916,152.2152,203.7888
0,0.2916,135.01079,180.7552
0,0.2916,125.97119,168.6528
0,0.2916,121.888794,163.1872
0,0.2916,118.389595,158.5024
0,0.2916,113.432396,151.8656
0,0.2916,111.3912,149.1328
0,0.2916,129.1788,172.94719
0,0.2916,195.0804,261.17758
0,0.2916,269.72998,361.12
0,0.2916,351.6696,470.8224
0,0.2916,477.0576,638.6944
0,0.2916,634.23,849.12
0,0.2916,644.14435,862.39355
0,0.2916,644.14435,862.39355
0,0.2916,665.1396,890.5024
0,0.2916,669.51355,896.3584
0,0.2916,648.22675,867.8592
0,0.2916,639.1872,855.7568
1,0.4616,1019.2128,1281.744
1,0.4616,1011.8272,1272.456
1,0.4616,989.6704,1244.592
1,0.4616,901.96643,1134.297
1,0.4616,493.4504,620.5545
0,0.2916,151.63199,203.008
0,0.2916,123.92999,165.92
0,0.2916,120.1392,160.8448
0,0.2916,118.389595,158.5024
0,0.2916,116.64,156.16
0,0.2916,114.3072,153.0368
0,0.2916,112.8492,151.0848
0,0.2916,128.01239,171.38559
0,0.2916,196.2468,262.7392
0,0.2916,253.40039,339.2576
0,0.2916,278.478,372.832
0,0.2916,419.904,562.17596
0,0.2916,614.10956,822.1824
0,0.2916,624.024,835.456
0,0.2916,638.02075,854.1952
0,0.2916,649.10156,869.0304
0,0.2916,661.93195,886.208
0,0.2916,662.80676,887.3792
0,0.2916,644.14435,862.39355
1,0.4616,994.28644,1250.397
1,0.4616,908.42883,1142.4241
1,0.4616,908.42883,1142.4241
1,0.4616,853.0368,1072.764
1,0.4616,499.4512,628.101
0,0.2916,176.418,236.192
0,0.2916,153.67319,205.7408
0,0.2916,134.4276,179.9744
0,0.2916,117.2232,156.9408
0,0.2916,115.473595,154.5984
0,0.2916,115.473595,154.5984
0,0.2916,110.22479,147.5712
0,0.2916,115.473595,154.5984
0,0.2916,206.1612,276.0128
0,0.2916,268.5636,359.55838
0,0.2916,314.3448,420.8512
0,0.2916,469.76758,628.9344
0,0.2916,618.77515,828.4288
0,0.2916,635.97955,851.4624
0,0.2916,604.1952,808.9088
0,0.2916,592.82275,793.68317
0,0.2916,598.94635,801.8816
0,0.2916,589.032,788.608
0,0.2916,591.948,792.51196
1,0.4616,946.74164,1190.6055
1,0.4616,921.35364,1158.678
1,0.4616,913.0448,1148.229
1,0.4616,865.5,1088.4375
1,0.4616,537.3024,675.702
0,0.2916,162.1296,217.0624
0,0.2916,122.1804,163.57759
0,0.2916,116.05679,155.3792
0,0.2916,114.3072,153.0368
0,0.2916,115.473595,154.5984
0,0.2916,113.14079,151.4752
0,0.2916,104.1012,139.3728
0,0.2916,111.3912,149.1328
0,0.2916,123.0552,164.7488
0,0.2916,153.67319,205.7408
0,0.2916,248.44319,332.6208
0,0.2916,427.7772,572.7168
0,0.2916,610.902,817.888
0,0.2916,647.9352,867.4688
0,0.2916,640.3536,857.31836
0,0.2916,645.01917,863.56476
0,0.2916,649.9764,870.2016
0,0.2916,656.9748,879.57117
0,0.2916,658.1412,881.1328
1,0.4616,1027.06,1291.6125
1,0.4616,1010.4424,1270.7145
1,0.4616,1002.1336,1260.2655
1,0.4616,911.66003,1146.4875
1,0.4616,465.7544,585.7245
0,0.2916,158.33879,211.9872
0,0.2916,136.1772,182.3168
0,0.2916,129.1788,172.94719
0,0.2916,121.01399,162.01599
0,0.2916,119.2644,159.6736
0,0.2916,118.389595,158.5024
0,0.2916,109.35,146.4
0,0.2916,121.01399,162.01599
0,0.2916,161.25479,215.89119
0,0.2916,214.61758,287.33438
0,0.2916,325.4256,435.6864
0,0.2916,501.84357,671.87836
0,0.2916,670.0968,897.13916
0,0.2916,669.222,895.96796
0,0.2916,669.222,895.96796
0,0.2916,694.008,929.152
0,0.2916,691.9668,926.4192
0,0.2916,686.4264,919.0016
0,0.2916,684.09357,915.87836
1,0.4616,1049.6785,1320.057
1,0.4616,1022.44403,1285.8075
1,0.4616,979.5152,1231.821
1,0.4616,883.04083,1110.4965
1,0.4616,482.372,606.6225
0,0.2916,157.1724,210.4256
0,0.2916,136.1772,182.3168
0,0.2916,125.0964,167.4816
0,0.2916,124.804794,167.0912
0,0.2916,123.92999,165.92
0,0.2916,120.1392,160.8448
0,0.2916,114.3072,153.0368
0,0.2916,125.0964,167.4816
0,0.2916,183.708,245.952
0,0.2916,235.6128,315.4432
0,0.2916,286.6428,383.76318
0,0.2916,412.61398,552.416
0,0.2916,605.94476,811.25116
0,0.2916,601.86237,805.7856
0,0.2916,591.948,792.51196
0,0.2916,596.0304,797.9776
0,0.2916,588.15717,787.43677
0,0.2916,591.0732,791.34076
0,0.2916,588.15717,787.43677
1,0.4616,929.6624,1169.127
1,0.4616,946.28,1190.025
1,0.4616,925.508,1163.9025
1,0.4616,840.5736,1057.0905
1,0.4616,486.988,612.4275
0,0.2916,157.7556,211.20639
0,0.2916,131.22,175.68
0,0.2916,121.01399,162.01599
0,0.2916,127.137596,170.2144
0,0.2916,128.01239,171.38559
0,0.2916,121.888794,163.1872
0,0.2916,119.2644,159.6736
0,0.2916,132.3864,177.2416
0,0.2916,182.5416,244.3904
0,0.2916,269.72998,361.12
0,0.2916,321.3432,430.2208
0,0.2916,473.84998,634.39996
0,0.2916,617.9004,827.25757
0,0.2916,628.9812,842.0928
0,0.2916,626.0652,838.1888
0,0.2916,642.3948,860.0512
0,0.2916,652.8924,874.1056
0,0.2916,656.1,878.39996
0,0.2916,646.18555,865.1264
1,0.4616,1014.5968,1275.939
1,0.4616,988.7472,1243.431
1,0.4616,961.0512,1208.6011
1,0.4616,868.7312,1092.501
1,0.4616,495.2968,622.8765
0,0.2916,170.29439,227.99359
0,0.2916,147.258,197.152
0,0.2916,138.2184,185.04959
0,0.2916,130.92839,175.2896
0,0.2916,125.0964,167.4816
0,0.2916,119.2644,159.6736
0,0.2916,117.2232,156.9408
0,0.2916,130.3452,174.50879
0,0.2916,185.166,247.90399
0,0.2916,244.3608,327.15518
0,0.2916,323.676,433.344
0,0.2916,465.68518,623.4688
0,0.2916,642.10315,859.66077
0,0.2916,668.0556,894.4064
0,0.2916,661.93195,886.208
0,0.2916,679.428,909.63196
0,0.2916,682.05237,913.14557
0,0.2916,668.34717,894.79675
0,0.2916,654.0588,875.6672
1,0.4616,1024.2904,1288.1295
1,0.4616,995.6712,1252.1385
1,0.4616,951.8192,1196.991
1,0.4616,875.1936,1100.628
1,0.4616,502.6824,632.1645
0,0.2916,160.0884,214.32959
0,0.2916,141.426,189.344
0,0.2916,122.1804,163.57759
0,0.2916,120.1392,160.8448
0,0.2916,121.01399,162.01599
0,0.2916,118.09799,158.112
0,0.2916,118.389595,158.5024
0,0.2916,129.1788,172.94719
0,0.2916,184.2912,246.73279
0,0.2916,244.06918,326.7648
0,0.2916,288.3924,386.1056
0,0.2916,455.77078,610.1952
0,0.2916,658.1412,881.1328
0,0.2916,657.84955,880.7424
0,0.2916,653.76715,875.2768
0,0.2916,654.0588,875.6672
0,0.2916,659.016,882.30396
0,0.2916,661.93195,886.208
0,0.2916,641.2284,858.48956
1,0.4616,1011.8272,1272.456
1,0.4616,1003.51843,1262.007
1,0.4616,1000.74884,1258.524
1,0.4616,918.12244,1154.6145
1,0.4616,538.6872,677.4435
0,0.2916,145.2168,194.41919
0,0.2916,127.137596,170.2144
0,0.2916,120.1392,160.8448
0,0.2916,120.1392,160.8448
0,0.2916,122.763596,164.3584
0,0.2916,121.888794,163.1872
0,0.2916,112.266,150.304
0,0.2916,121.305595,162.4064
0,0.2916,207.61919,277.96478
0,0.2916,270.6048,362.2912
0,0.2916,349.91998,468.47998
0,0.2916,484.9308,649.23517
0,0.2916,647.9352,867.4688
0,0.2916,659.016,882.30396
0,0.2916,661.0572,885.0368
0,0.2916,674.47076,902.9952
0,0.2916,665.1396,890.5024
0,0.2916,677.97,907.68
0,0.2916,675.3456,904.1664
1,0.4616,1034.9072,1301.481
1,0.4616,1016.44324,1278.261
1,0.4616,1016.44324,1278.261
1,0.4616,937.04803,1178.415
1,0.4616,547.4576,688.473
0,0.2916,175.25159,234.6304
0,0.2916,144.63359,193.6384
0,0.2916,132.96959,178.0224
0,0.2916,130.92839,175.2896
0,0.2916,130.05359,174.1184
0,0.2916,129.762,173.728
0,0.2916,126.84599,169.82399
0,0.2916,140.2596,187.7824
0,0.2916,176.418,236.192
0,0.2916,212.28479,284.21118
0,0.2916,312.3036,418.11838
0,0.2916,439.7328,588.7232
0,0.2916,594.86395,796.41595
0,0.2916,600.98755,804.6144
0,0.2916,599.82117,803.0528
0,0.2916,639.1872,855.7568
0,0.2916,621.9828,832.7232
0,0.2916,628.1064,840.9216
0,0.2916,628.9812,842.0928
1,0.4616,992.44,1248.0751
1,0.4616,972.12964,1222.533
1,0.4616,957.3584,1203.957
1,0.4616,883.5024,1111.077
1,0.4616,502.6824,632.1645
0,0.2916,153.38159,205.3504
0,0.2916,130.05359,174.1184
0,0.2916,121.888794,163.1872
0,0.2916,114.3072,153.0368
0,0.2916,116.3484,155.76959
0,0.2916,113.432396,151.8656
0,0.2916,109.35,146.4
0,0.2916,126.262794,169.0432
0,0.2916,195.372,261.568
0,0.2916,299.18158,400.55038
0,0.2916,360.7092,482.9248
0,0.2916,515.2572,689.8368
0,0.2916,674.1792,902.6048
0,0.2916,676.2204,905.3376
0,0.2916,683.21875,914.70715
0,0.2916,686.13477,918.6112
0,0.2916,683.21875,914.70715
0,0.2916,684.3852,916.2688
0,0.2916,682.9272,914.3168
1,0.4616,1070.4504,1346.1796
1,0.4616,1056.1409,1328.184
1,0.4616,1016.44324,1278.261
1,0.4616,921.35364,1158.678
1,0.4616,526.224,661.77
0,0.2916,152.2152,203.7888
0,0.2916,124.221596,166.3104
0,0.2916,120.1392,160.8448
0,0.2916,116.64,156.16
0,0.2916,115.473595,154.5984
0,0.2916,114.3072,153.0368
0,0.2916,111.974396,149.9136
0,0.2916,130.3452,174.50879
0,0.2916,210.24359,281.4784
0,0.2916,297.43198,398.20798
0,0.2916,350.50317,469.2608
0,0.2916,503.59317,674.22076
0,0.2916,676.2204,905.3376
0,0.2916,677.3868,906.8992
0,0.2916,678.2616,908.0704
0,0.2916,671.2632,898.7008
0,0.2916,647.9352,867.4688
0,0.2916,644.14435,862.39355
0,0.2916,656.1,878.39996
1,0.4616,1028.4448,1293.354
1,0.4616,1016.9048,1278.8416
1,0.4616,1005.3648,1264.329
1,0.4616,939.8176,1181.8981
1,0.4616,533.148,670.4775
0,0.2916,156.29759,209.2544
0,0.2916,135.01079,180.7552
0,0.2916,126.84599,169.82399
0,0.2916,122.763596,164.3584
0,0.2916,124.804794,167.0912
0,0.2916,123.0552,164.7488
0,0.2916,118.389595,158.5024
0,0.2916,130.05359,174.1184
0,0.2916,148.4244,198.7136
0,0.2916,187.4988,251.02719
0,0.2916,307.638,411.87198
0,0.2916,504.75958,675.7824
0,0.2916,673.3044,901.4336
0,0.2916,677.3868,906.8992
0,0.2916,676.2204,905.3376
0,0.2916,693.1332,927.9808
0,0.2916,694.008,929.152
0,0.2916,690.21716,924.0768
0,0.2916,682.9272,914.3168
1,0.4616,1076.4512,1353.7261
1,0.4616,1041.3696,1309.608
1,0.4616,1018.2896,1280.583
1,0.4616,937.5096,1178.9955
1,0.4616,534.0712,671.6385
0,0.2916,149.2992,199.8848
0,0.2916,128.88719,172.5568
0,0.2916,116.05679,155.3792
0,0.2916,114.3072,153.0368
0,0.2916,112.266,150.304
0,0.2916,113.432396,151.8656
0,0.2916,108.18359,144.8384
0,0.2916,121.01399,162.01599
0,0.2916,182.25,244.0
0,0.2916,239.4036,320.5184
0,0.2916,299.7648,401.3312
0,0.2916,455.4792,609.8048
0,0.2916,623.73236,835.0656
0,0.2916,674.1792,902.6048
0,0.2916,684.09357,915.87836
0,0.2916,690.21716,924.0768
0,0.2916,696.34076,932.2752
0,0.2916,694.008,929.152
0,0.2916,691.38354,925.63837
1,0.4616,1082.9136,1361.853
1,0.4616,1077.836,1355.4675
1,0.4616,1031.2144,1296.837
1,0.4616,949.5112,1194.0885
1,0.4616,541.9184,681.507
0,0.2916,151.63199,203.008
0,0.2916,128.01239,171.38559
0,0.2916,121.01399,162.01599
0,0.2916,120.1392,160.8448
0,0.2916,119.2644,159.6736
0,0.2916,117.2232,156.9408
0,0.2916,115.182,154.208
0,0.2916,130.3452,174.50879
0,0.2916,192.1644,257.2736
0,0.2916,276.4368,370.09918
0,0.2916,376.4556,504.00638
0,0.2916,512.9244,686.71356
0,0.2916,683.21875,914.70715
0,0.2916,702.46436,940.4736
0,0.2916,701.298,938.912
0,0.2916,719.0856,962.7264
0,0.2916,719.0856,962.7264
0,0.2916,717.0444,959.9936
0,0.2916,695.466,931.104
1,0.4616,1097.2233,1379.8485
1,0.4616,1086.1448,1365.9165
1,0.4616,1070.4504,1346.1796
1,0.4616,1003.51843,1262.007
1,0.4616,580.2312,729.68854
0,0.2916,153.38159,205.3504
0,0.2916,128.88719,172.5568
0,0.2916,125.97119,168.6528
0,0.2916,119.2644,159.6736
0,0.2916,116.64,156.16
0,0.2916,113.432396,151.8656
0,0.2916,111.3912,149.1328
0,0.2916,120.7224,161.6256
0,0.2916,178.16759,238.5344
0,0.2916,278.1864,372.4416
0,0.2916,348.46198,466.52798
0,0.2916,589.032,788.608
0,0.2916,680.01117,910.4128
0,0.2916,671.2632,898.7008
0,0.2916,682.344,913.536
0,0.2916,684.3852,916.2688
0,0.2916,707.12994,946.72
0,0.2916,698.0904,934.61755
0,0.2916,676.2204,905.3376
1,0.4616,1025.2136,1289.2905
1,0.4616,984.59283,1238.2065
1,0.4616,971.668,1221.9525
1,0.4616,883.04083,1110.4965
1,0.4616,509.1448,640.2915
0,0.2916,168.25319,225.2608
0,0.2916,124.804794,167.0912
0,0.2916,114.3072,153.0368
0,0.2916,113.432396,151.8656
0,0.2916,114.3072,153.0368
0,0.2916,117.2232,156.9408
0,0.2916,110.516396,147.9616
0,0.2916,119.2644,159.6736
0,0.2916,128.88719,172.5568
0,0.2916,158.0472,211.5968
0,0.2916,300.6396,402.50238
0,0.2916,540.91797,724.19196
0,0.2916,658.1412,881.1328
0,0.2916,669.222,895.96796
0,0.2916,675.63715,904.55676
0,0.2916,681.17755,911.97437
0,0.2916,669.222,895.96796
0,0.2916,642.10315,859.66077
0,0.2916,639.7704,856.5376
1,0.4616,1029.8296,1295.0955
1,0.4616,1026.1368,1290.4515
1,0.4616,1001.672,1259.685
1,0.4616,910.2752,1144.746
1,0.4616,511.9144,643.77454
0,0.2916,147.258,197.152
0,0.2916,123.92999,165.92
0,0.2916,116.64,156.16
0,0.2916,117.51479,157.33119
0,0.2916,116.3484,155.76959
0,0.2916,111.3912,149.1328
0,0.2916,104.1012,139.3728
0,0.2916,122.763596,164.3584
0,0.2916,176.12639,235.80159
0,0.2916,254.27519,340.4288
0,0.2916,310.554,415.776
0,0.2916,475.89117,637.1328
0,0.2916,672.42957,900.2624
0,0.2916,672.138,899.872
0,0.2916,662.2236,886.5984
0,0.2916,645.01917,863.56476
0,0.2916,642.97797,860.832
0,0.2916,641.8116,859.2704
0,0.2916,625.77356,837.7984
1,0.4616,989.2088,1244.0115
1,0.4616,992.44,1248.0751
1,0.4616,931.04724,1170.8685
1,0.4616,865.9616,1089.0181
1,0.4616,488.3728,614.169
0,0.2916,153.09,204.95999
0,0.2916,128.01239,171.38559
0,0.2916,122.1804,163.57759
0,0.2916,117.2232,156.9408
0,0.2916,117.2232,156.9408
0,0.2916,116.64,156.16
0,0.2916,109.35,146.4
0,0.2916,122.1804,163.57759
0,0.2916,174.95999,234.23999
0,0.2916,280.5192,375.5648
0,0.2916,344.37958,461.06238
0,0.2916,494.5536,662.1184
0,0.2916,654.9336,876.8384
0,0.2916,640.06195,856.928
0,0.2916,656.68317,879.1808
0,0.2916,670.38837,897.5296
0,0.2916,673.3044,901.4336
0,0.2916,676.2204,905.3376
0,0.2916,670.0968,897.13916
1,0.4616,1073.6816,1350.243
1,0.4616,1081.5288,1360.1116
1,0.4616,1043.6776,1312.5105
1,0.4616,959.6664,1206.8595
1,0.4616,522.9928,657.7065
0,0.2916,146.0916,195.5904
0,0.2916,128.304,171.776
0,0.2916,116.64,156.16
0,0.2916,114.3072,153.0368
0,0.2916,114.3072,153.0368
0,0.2916,113.432396,151.8656
0,0.2916,106.142395,142.10559
0,0.2916,123.92999,165.92
0,0.2916,179.334,240.096
0,0.2916,272.646,365.024
0,0.2916,340.58878,455.98718
0,0.2916,520.7976,697.2544
0,0.2916,689.0508,922.5152
0,0.2916,684.09357,915.87836
0,0.2916,677.3868,906.8992
0,0.2916,690.21716,924.0768
0,0.2916,699.2568,936.1792
0,0.2916,700.42316,937.7408
0,0.2916,693.1332,927.9808
1,0.4616,1081.0673,1359.531
1,0.4616,1063.988,1338.0525
1,0.4616,1049.6785,1320.057
1,0.4616,946.74164,1190.6055
1,0.4616,500.836,629.8425
0,0.2916,156.29759,209.2544
0,0.2916,135.3024,181.1456
0,0.2916,127.137596,170.2144
0,0.2916,131.22,175.68
0,0.2916,143.4672,192.0768
0,0.2916,137.3436,183.8784
0,0.2916,128.01239,171.38559
0,0.2916,132.96959,178.0224
0,0.2916,167.9616,224.87039
0,0.2916,216.36719,289.6768
0,0.2916,268.5636,359.55838
0,0.2916,430.69318,576.6208
0,0.2916,580.8672,777.67676
0,0.2916,621.108,831.552
0,0.2916,610.3188,817.1072
0,0.2916,626.0652,838.1888
0,0.2916,642.97797,860.832
0,0.2916,645.01917,863.56476
0,0.2916,636.8544,852.6336
1,0.4616,995.6712,1252.1385
1,0.4616,985.9776,1239.948
1,0.4616,946.74164,1190.6055
1,0.4616,871.9624,1096.5645
1,0.4616,470.832,592.11
0,0.2916,136.1772,182.3168
0,0.2916,117.51479,157.33119
0,0.2916,114.59879,153.4272
0,0.2916,113.432396,151.8656
0,0.2916,116.64,156.16
0,0.2916,112.557594,150.6944
0,0.2916,104.976,140.54399
0,0.2916,119.847595,160.45439
0,0.2916,191.2896,256.1024
0,0.2916,276.4368,370.09918
0,0.2916,351.6696,470.8224
0,0.2916,544.12555,728.4864
0,0.2916,677.09515,906.5088
0,0.2916,689.0508,922.5152
0,0.2916,695.1744,930.71356
0,0.2916,689.0508,922.5152
0,0.2916,689.9256,923.6864
0,0.2916,681.17755,911.97437
0,0.2916,671.55475,899.0912
1,0.4616,1024.752,1288.71
1,0.4616,1009.98083,1270.134
1,0.4616,994.28644,1250.397
1,0.4616,959.20483,1206.279
1,0.4616,769.02563,967.11304
0,0.2916,227.448,304.512
0,0.2916,135.01079,180.7552
0,0.2916,124.804794,167.0912
0,0.2916,121.01399,162.01599
0,0.2916,117.51479,157.33119
0,0.2916,114.015594,152.6464
0,0.2916,107.30879,143.66719
0,0.2916,118.97279,159.2832
0,0.2916,178.16759,238.5344
0,0.2916,241.1532,322.86078
0,0.2916,322.50958,431.78238
0,0.2916,553.74835,741.36957
0,0.2916,665.43115,890.89276
0,0.2916,660.1824,883.8656
0,0.2916,672.138,899.872
0,0.2916,716.16956,958.8224
0,0.2916,722.0016,966.6304
0,0.2916,722.0016,966.6304
0,0.2916,699.2568,936.1792
1,0.4616,1051.0632,1321.7985
1,0.4616,1009.98083,1270.134
1,0.4616,981.36163,1234.1431
1,0.4616,953.20404,1198.7325
1,0.4616,824.4176,1036.7731
0,0.2916,236.19598,316.224
0,0.2916,134.136,179.584
0,0.2916,129.1788,172.94719
0,0.2916,127.137596,170.2144
0,0.2916,124.804794,167.0912
0,0.2916,123.0552,164.7488
0,0.2916,119.2644,159.6736
0,0.2916,125.38799,167.872
0,0.2916,140.2596,187.7824
0,0.2916,173.502,232.288
0,0.2916,282.5604,378.2976
0,0.2916,600.696,804.224
0,0.2916,702.46436,940.4736
0,0.2916,707.4216,947.11035
0,0.2916,718.21075,961.5552
0,0.2916,728.41675,975.2192
0,0.2916,717.9192,961.1648
0,0.2916,709.17114,949.45276
0,0.2916,704.214,942.816
1,0.4616,1088.9144,1369.3995
1,0.4616,1070.912,1346.76
1,0.4616,1035.3688,1302.0615
1,0.4616,978.13043,1230.0795
1,0.4616,562.6904,707.6295
0,0.2916,165.33719,221.3568
0,0.2916,140.2596,187.7824
0,0.2916,126.84599,169.82399
0,0.2916,123.92999,165.92
0,0.2916,125.0964,167.4816
0,0.2916,125.97119,168.6528
0,0.2916,121.01399,162.01599
0,0.2916,142.3008,190.5152
0,0.2916,197.1216,263.9104
0,0.2916,265.356,355.264
0,0.2916,346.71237,464.18558
0,0.2916,566.87036,758.93756
0,0.2916,688.17596,921.344
0,0.2916,705.08875,943.9872
0,0.2916,688.17596,921.344
0,0.2916,705.3804,944.37756
0,0.2916,705.3804,944.37756
0,0.2916,701.298,938.912
0,0.2916,688.17596,921.344
1,0.4616,1056.1409,1328.184
1,0.4616,1019.67444,1282.3245
1,0.4616,991.05524,1246.3335
1,0.4616,949.97284,1194.6691
1,0.4616,559.9208,704.1465
0,0.2916,158.0472,211.5968
0,0.2916,128.88719,172.5568
0,0.2916,121.888794,163.1872
0,0.2916,125.97119,168.6528
0,0.2916,125.97119,168.6528
0,0.2916,122.763596,164.3584
0,0.2916,123.92999,165.92
0,0.2916,150.174,201.056
0,0.2916,204.41159,273.67038
0,0.2916,246.69359,330.27838
0,0.2916,284.31,380.63998
0,0.2916,484.9308,649.23517
0,0.2916,619.9416,829.99036
0,0.2916,623.1492,834.2848
0,0.2916,649.9764,870.2016
0,0.2916,667.47235,893.6256
0,0.2916,676.2204,905.3376
0,0.2916,677.3868,906.8992
0,0.2916,670.38837,897.5296
1,0.4616,1039.9849,1307.8665
1,0.4616,1035.3688,1302.0615
1,0.4616,996.1328,1252.719
1,0.4616,930.58563,1170.288
1,0.4616,524.3776,659.448
0,0.2916,152.50679,204.1792
0,0.2916,132.09479,176.8512
0,0.2916,121.888794,163.1872
0,0.2916,120.1392,160.8448
0,0.2916,118.389595,158.5024
0,0.2916,120.1392,160.8448
0,0.2916,115.182,154.208
0,0.2916,118.09799,158.112
0,0.2916,184.2912,246.73279
0,0.2916,248.1516,332.2304
0,0.2916,302.3892,404.8448
0,0.2916,461.60278,618.0032
0,0.2916,568.0368,760.4992
0,0.2916,576.2016,771.43036
0,0.2916,583.19995,780.8
0,0.2916,600.1128,803.4432
0,0.2916,570.078,763.232
0,0.2916,567.7452,760.10876
0,0.2916,577.9512,773.77277
1,0.4616,910.2752,1144.746
1,0.4616,900.5816,1132.5555
1,0.4616,867.34644,1090.7595
1,0.4616,791.644,995.5575
1,0.4616,445.444,560.1825
0,0.2916,156.29759,209.2544
0,0.2916,136.1772,182.3168
0,0.2916,135.01079,180.7552
0,0.2916,142.3008,190.5152
0,0.2916,137.052,183.48799
0,0.2916,126.84599,169.82399
0,0.2916,121.888794,163.1872
0,0.2916,132.96959,178.0224
0,0.2916,168.25319,225.2608
0,0.2916,215.49239,288.50558
0,0.2916,276.1452,369.7088
0,0.2916,428.65198,573.888
0,0.2916,555.78955,744.10236
0,0.2916,551.70715,738.6368
0,0.2916,557.83075,746.8352
0,0.2916,563.9544,755.03357
0,0.2916,575.03516,769.8688
0,0.2916,581.15875,778.0672
0,0.2916,575.91,771.04
1,0.4616,900.5816,1132.5555
1,0.4616,894.5808,1125.009
1,0.4616,870.57764,1094.823
1,0.4616,794.41364,999.0405
1,0.4616,467.6008,588.0465
0,0.2916,151.3404,202.6176
0,0.2916,140.2596,187.7824
0,0.2916,128.88719,172.5568
0,0.2916,129.1788,172.94719
0,0.2916,125.97119,168.6528
0,0.2916,124.804794,167.0912
0,0.2916,115.182,154.208
0,0.2916,118.09799,158.112
0,0.2916,170.00279,227.6032
0,0.2916,234.4464,313.8816
0,0.2916,282.5604,378.2976
0,0.2916,428.65198,573.888
0,0.2916,598.36316,801.10077
0,0.2916,602.154,806.17596
0,0.2916,610.02716,816.7168
0,0.2916,628.1064,840.9216
0,0.2916,624.8988,836.6272
0,0.2916,622.8576,833.8944
0,0.2916,614.9844,823.3536
1,0.4616,951.8192,1196.991
1,0.4616,961.5128,1209.1815
1,0.4616,962.8976,1210.923
1,0.4616,903.8128,1136.619
1,0.4616,534.53284,672.219
0,0.2916,181.08359,242.4384
0,0.2916,160.37999,214.72
0,0.2916,148.4244,198.7136
0,0.2916,146.3832,195.98079
0,0.2916,127.137596,170.2144
0,0.2916,119.2644,159.6736
0,0.2916,112.266,150.304
0,0.2916,118.97279,159.2832
0,0.2916,163.29599,218.624
0,0.2916,253.40039,339.2576
0,0.2916,332.71558,445.44638
0,0.2916,475.59958,636.7424
0,0.2916,619.9416,829.99036
0,0.2916,646.7688,865.90717
0,0.2916,646.18555,865.1264
0,0.2916,659.016,882.30396
0,0.2916,649.68475,869.81116
0,0.2916,661.93195,886.208
0,0.2916,651.72595,872.544
1,0.4616,997.056,1253.88
1,0.4616,962.8976,1210.923
1,0.4616,966.1288,1214.9866
1,0.4616,925.9696,1164.483
1,0.4616,543.76483,683.829
0,0.2916,166.21199,222.528
0,0.2916,152.2152,203.7888
0,0.2916,129.762,173.728
0,0.2916,121.888794,163.1872
0,0.2916,127.137596,170.2144
0,0.2916,123.92999,165.92
0,0.2916,114.3072,153.0368
0,0.2916,122.763596,164.3584
0,0.2916,135.01079,180.7552
0,0.2916,164.17079,219.7952
0,0.2916,293.64117,393.13278
0,0.2916,513.216,687.104
0,0.2916,659.89075,883.47516
0,0.2916,661.0572,885.0368
0,0.2916,671.2632,898.7008
0,0.2916,682.9272,914.3168
0,0.2916,658.1412,881.1328
0,0.2916,654.9336,876.8384
0,0.2916,656.1,878.39996
1,0.4616,1015.9816,1277.6805
1,0.4616,1005.3648,1264.329
1,0.4616,985.9776,1239.948
1,0.4616,886.27203,1114.56
1,0.4616,505.9136,636.228
0,0.2916,156.29759,209.2544
0,0.2916,130.92839,175.2896
0,0.2916,121.888794,163.1872
0,0.2916,121.01399,162.01599
0,0.2916,123.0552,164.7488
0,0.2916,137.3436,183.8784
0,0.2916,132.09479,176.8512
0,0.2916,129.762,173.728
0,0.2916,173.21039,231.8976
0,0.2916,227.448,304.512
0,0.2916,278.1864,372.4416
0,0.2916,442.64877,592.6272
0,0.2916,614.9844,823.3536
0,0.2916,600.1128,803.4432
0,0.2916,600.1128,803.4432
0,0.2916,605.94476,811.25116
0,0.2916,610.902,817.888
0,0.2916,605.94476,811.25116
0,0.2916,543.834,728.096
1,0.4616,860.88403,1082.6326
1,0.4616,860.88403,1082.6326
1,0.4616,884.4256,1112.238
1,0.4616,854.42163,1074.5055
1,0.4616,491.604,618.2325
0,0.2916,159.2136,213.1584
0,0.2916,129.1788,172.94719
0,0.2916,121.01399,162.01599
0,0.2916,118.389595,158.5024
